"id","license","address","city","county","state","structure","structure_type","latitude","longitude"
33085,"Verizon","Lincoln County","Beresford","LINCOLN","SD",83.2,"TOWER",43.1636111111,-96.765
33084,"Verizon","7.24 MILES SOUTHEAST OF FREEMAN ON TURKEY RIDGE","FREEMAN","TURNER","SD",94.5,"TOWER",43.2486111111,-97.3791666667
33082,"Verizon","RT 2 BOX 118 A -  MI E OF VERMILLION, SD,  2000' N OF ST HWY 50","VERMILLION","CLAY","SD",96.3,"TOWER",42.7919444444,-96.8763888889
33042,"AT&T","26124 US Hwy 34  (108308)","HAYES","STANLEY","SD",92.7,"LTOWER",44.3771666667,-100.823888889
33036,"AT&T","8222 Lefebure Road  (108198)","Fairfax","GREGORY","SD",150.3,"GTOWER",43.03775,-98.8999166667
33035,"AT&T","28940 Sand Pit Road  (108204)","Burke","GREGORY","SD",52.4,"LTOWER",43.208,-99.3570833333
33034,"AT&T","NW 1/4 SW 1/4 S 10, T 37 N R 30 W  (108310)","St.  Francis","TODD","SD",150,"GTOWER",43.1921944444,-100.864277778
33033,"AT&T","US 18  (115207)","Okreek","TODD","SD",93.3,"GTOWER",43.3623611111,-100.382694444
33032,"AT&T","BIG FOOT TRAIL  (108230)","WANBLEE","JACKSON","SD",152.1,"GTOWER",43.5454722222,-101.937722222
33031,"AT&T","NW 1/4 SW 1/4 S 18, T 37 N, R 38 W  (108232)","MARTIN","BENNETT","SD",152.4,"GTOWER",43.17875,-101.87
33030,"AT&T","28320 County Road South  (108246)","WINNER","TRIPP","SD",153.9,"GTOWER",43.2961111111,-99.8675
33029,"AT&T","OFF OF ST. RTE 47, 6 MILES N OF RELIANCE  (108231)","RELIANCE","LYMAN","SD",125.3,"GTOWER",43.9670833333,-99.6013611111
33028,"AT&T","COUNTY ROAD SOUTH 26  (108309)","KADOKA","JACKSON","SD",126.2,"GTOWER",43.9708611111,-101.705833333
41702,"Verizon","1000' W OF TINTON RD & 1800' S OF HOMESTAKE RD","SPEARFISH","LAWRENCE","SD",98.5,"TOWER",44.4910833333,-103.893805556
32869,"AT&T","15301 South Dakota Highway 20 (121998)","Reva","HARDING","SD",93.9,"LTOWER",45.5445,-103.025944444
32868,"AT&T","12698 North Camp Crook Rd (121987)","Camp Crook","HARDING","SD",60.4,"LTOWER",45.5599722222,-103.976305556
32867,"AT&T","10848 Highway 85 (114571)","Ludlow","HARDING","SD",93.3,"GTOWER",45.8278611111,-103.37575
32866,"AT&T","GILBERT ROAD (108239)","Buffalo","HARDING","SD",152.4,"GTOWER",45.5142222222,-103.645944444
32865,"AT&T","19002 US Hwy 12 (108154)","Lemmon","PERKINS","SD",88.7,"LTOWER",45.9356944444,-102.20925
32845,"AT&T","15301 South Dakota Highway 20 (121998)","Reva","HARDING","SD",93.9,"LTOWER",45.5445,-103.025944444
32844,"AT&T","12698 North Camp Crook Rd (121987)","Camp Crook","HARDING","SD",60.4,"LTOWER",45.5599722222,-103.976305556
32843,"AT&T","10848 Highway 85 (114571)","Ludlow","HARDING","SD",93.3,"GTOWER",45.8278611111,-103.37575
32842,"AT&T","GILBERT ROAD (108239)","Buffalo","HARDING","SD",152.4,"GTOWER",45.5142222222,-103.645944444
32841,"AT&T","19002 US Hwy 12 (108154)","Lemmon","PERKINS","SD",88.7,"LTOWER",45.9356944444,-102.20925
41707,"Verizon","Hwy 85","Buffalo","HARDING","SD",94.1,"GTOWER",45.3185277778,-103.547305556
41708,"Verizon","11587 US Highway 85","Buffalo","HARDING","SD",94.1,"LTOWER",45.7193055556,-103.458111111
41709,"Verizon","1 MI S","ENNING","MEADE","SD",91.4,"GTOWER",44.5711111111,-102.561555556
41711,"Verizon","10341 Chicken Creek Rd","SPEARFISH","LAWRENCE","SD",106.4,"GTOWER",44.5548055556,-103.977694444
41713,"Verizon","12748 State Hwy 85","Buffalo","HARDING","SD",91.4,"LTOWER",45.5531388889,-103.544138889
41714,"Verizon","13047 Orman Road","Newell","BUTTE","SD",93.3,"LTOWER",44.7193611111,-103.435555556
41715,"Verizon","Terry Peak","Rapid City","LAWRENCE","SD",91,"LTOWER",44.3287777778,-103.835638889
41716,"Verizon","3 miles NE of the intersection of Hwy 85 & Kinghorn Road","Belle Forche","BUTTE","SD",92.9,"LTOWER",44.9548888889,-103.590277778
41732,"Verizon","3.9 MILES NORTH OF 6TH AVE.  AND .5 MILE WEST OF MEDARY AVE","BROOKINGS","BROOKINGS","SD",90.5,"TOWER",44.3691666667,-96.7972222222
41733,"Verizon","RURAL ROUTE 5, BOX 419A","HURON","BEADLE","SD",95.1,"TOWER",44.3119444444,-98.2063888889
41734,"Verizon","2 MI S .25 MI W","DE SMET","KINGSBURY","SD",107,"TOWER",44.3552777778,-97.5563888889
9409,"AT&T","1649C TRUSSELL RD (40064)","Monteagle","MARION","TN",111.2,"GTOWER",35.20625,-85.8079444444
41819,"Verizon","300 West McMurray Blvd.","Hartsville","TROUSDALE","TN",94.5,"TOWER",36.40275,-86.1921666667
9408,"AT&T","3800 PARTIN FARM ROAD (101185)","S. Pittsburg","MARION","TN",86.9,"LTOWER",35.2049444444,-85.7750555556
9405,"AT&T","5209 Howardsville Road (63422)","Apison","HAMILTON","TN",86.3,"LTOWER",35.0268055556,-84.9928888889
19091,"Verizon","1000 COUNTY CORNER RD","Holladay","DECATUR","TN",91.4,"TOWER",35.8208333333,-88.1688888889
19092,"Verizon","(Rudolph) 707 JOE KING RD","RUDOLPH","HAYWOOD","TN",91,"GTOWER",35.6361111111,-89.2544444444
19093,"Verizon","2500 Mt. Gilad Road","UNION CROSS","HENDERSON","TN",108.5,"TOWER",35.7758888889,-88.4917222222
29917,"Verizon","680 JONES RD","Dyersburg","DYER","TN",91.4,"TOWER",36.0356388889,-89.3103055556
29916,"Verizon","6742 HWY 412 S","BELLS","CROCKETT","TN",122.8,"TOWER",35.7245,-89.0597222222
29915,"Verizon","INDIAN MOUND RD., 5.1 KM NE OF CITY","INDIAN MOUND","STEWART","TN",243.8,"TOWER",36.5397777778,-87.6625
29914,"Verizon","287 Cherry Blossom Road","HUNTINGDON","CARROLL","TN",94.4,"TOWER",35.9994444444,-88.3875
9403,"AT&T","8084 Taft Highway (63420)","Signal Mountain","SEQUATCHIE","TN",60.7,"GTOWER",35.2357777778,-85.4086111111
29913,"Verizon","650 Porch Reed Road","WAVERLY","HUMPHREYS","TN",85.6,"TOWER",36.0936666667,-87.7938333333
29912,"Verizon","512 TODD ST","Union City","OBION","TN",91.4,"TOWER",36.4345,-89.0514444444
19094,"Verizon","2493 OLD BELLS HIGHWAY","Jackson","MADISON","TN",76.2,"TOWER",35.6609444444,-88.8799166667
19097,"Verizon","2.3 MI NNW","LINDEN","PERRY","TN",58.5,"TOWER",35.6409166667,-87.8564166667
19098,"Verizon","1056 Shawnette Road","COLLINWOOD","WAYNE","TN",88.4,"TOWER",35.1797777778,-87.72475
19099,"Verizon","Fisherman's Road","Savannah","HARDIN","TN",83.8,"TOWER",35.11675,-88.2549444444
4392,"AT&T","11441 Hwy 421 North   (66856)","Shady Valley","JOHNSON","TN",79.2,"LTOWER",36.5305833333,-81.9465
29911,"Verizon","171 Leatherwood Road","Dover","HOUSTON","TN",90.5,"TOWER",36.4730555556,-87.8416666667
29910,"Verizon","2192 Gamble Hollow Road","CUMBERLAND FURNACE","DICKSON","TN",110.6,"TOWER",36.2794166667,-87.3822777778
29909,"Verizon",".5 MI S of Only","ONLY","HICKMAN","TN",141.1,"TOWER",35.8525,-87.6866666667
29908,"Verizon","2500 Mt. Gilad Road","UNION CROSS","HENDERSON","TN",108.5,"TOWER",35.7758888889,-88.4917222222
29907,"Verizon","1995 HIGHWAY 51 SOUTH","COVINGTON","TIPTON","TN",99.4,"TOWER",35.5363055556,-89.6805833333
36375,"Verizon","4200 WATERVILLE ROAD","EDWINA","COCKE","TN",97.5,"TOWER",35.787,-83.1191944444
36374,"Verizon","Greentop Peak of Bluff Mountain miles SW of","Sevierville","SEVIER","TN",28.7,"TOWER",35.8114722222,-83.6676666667
9821,"AT&T","715 KINDRA DRIVE (77668)","HENDERSON","CHESTER","TN",94.5,"GTOWER",35.4440555556,-88.6646388889
9822,"AT&T","285 TURKEY KNOB LANE (77663)","COUNCE","HARDIN","TN",97.5,"LTOWER",35.0370555556,-88.2313611111
21309,"Verizon","153 Old Rock Quarry Road","Roan Mountain","CARTER","TN",79.2,"TOWER",36.2071944444,-82.0829722222
13947,"Verizon","4 MI. NNE ON SAWYER RD.","Franklin","WILLIAMSON","TN",106.6,"TOWER",35.9819444444,-86.8433333333
13948,"Verizon","1694 OLD COLUMBIA RD","DICKSON","DICKSON","TN",89.9,"TOWER",36.0525,-87.3402777778
21330,"Verizon","153 Old Rock Quarry Road","Roan Mountain","CARTER","TN",79.2,"TOWER",36.2071944444,-82.0829722222
15744,"AT&T","1345 Hwy 13 (102354)","Cunningham","MONTGOMERY","TN",60.7,"MTOWER",36.3790833333,-87.4353611111
15743,"AT&T","3580 TARSUS ROAD (66543)","PALMYRA","MONTGOMERY","TN",93.3,"LTOWER",36.4177777778,-87.5479722222
15742,"AT&T","2350 Jarrell Ridge Road (66541)","Clarksville","MONTGOMERY","TN",94.5,"LTOWER",36.40925,-87.2148055556
15741,"AT&T","315 EXCELL ROAD - CLARKSVILLE (66540)","SANGO","MONTGOMERY","TN",106.7,"GTOWER",36.4926666667,-87.2480833333
15738,"AT&T","590 ALFRED THUN RD (66524)","CLARKSVILLE","MONTGOMERY","TN",59.4,"LTOWER",36.5895,-87.2722222222
15735,"AT&T","4036 Vernon Creek Road (66520)","Clarksville","MONTGOMERY","TN",123.4,"GTOWER",36.3869722222,-87.3848888889
15734,"AT&T","1945 POWELL ROAD (39586)","CLARKSVILLE","MONTGOMERY","TN",86.9,"LTOWER",36.54625,-87.2469166667
13949,"Verizon","3944 BETHLEHAM ROAD","SPRINGFIELD","ROBERTSON","TN",89.9,"TOWER",36.4908888889,-86.7372222222
13950,"Verizon","1101 RIVER RD","ASHLAND CITY","CHEATHAM","TN",90.8,"TOWER",36.267,-87.0808333333
19100,"Verizon","RT 1, BOX 156","BUCKSNORT","HICKMAN","TN",150.9,"TOWER",35.9292777778,-87.5888888889
19101,"Verizon","1374 Ragsdale Lane","PULASKI","GILES","TN",108.5,"TOWER",35.2147777778,-87.0174166667
41818,"Verizon","195 Lambert Lane","Westmoreland","MACON","TN",94.5,"TOWER",36.5408611111,-86.2095
41817,"Verizon","2199 TIMOTHY DRIVE","COOKEVILLE","PUTNAM","TN",73.2,"TOWER",36.1309444444,-85.4575833333
19142,"Verizon","50 Ridley Chapel Road","Reagan","HENDERSON","TN",100.6,"TOWER",35.5019722222,-88.3451388889
41814,"Verizon","884 OLD HARRIMAN HIGHWAY","OLIVER SPRINGS","MORGAN","TN",122.8,"TOWER",36.02825,-84.3530277778
41811,"Verizon","ON SMITH KNOB ADJACENT TO SKYLINE DRIVE","ONEIDA","SCOTT","TN",58.8,"TOWER",36.5031944444,-84.5506388889
41799,"Verizon","(Crossville) .75 MI SSE INT US 70 & ROCK QUARRY RD","CROSSVILLE","CUMBERLAND","TN",63.4,"GTOWER",35.9475555556,-84.9846666667
41796,"Verizon","300 West McMurray Blvd.","Hartsville","TROUSDALE","TN",94.5,"TOWER",36.40275,-86.1921666667
41795,"Verizon","195 Lambert Lane","Westmoreland","MACON","TN",94.5,"TOWER",36.5408611111,-86.2095
41794,"Verizon","2199 TIMOTHY DRIVE","COOKEVILLE","PUTNAM","TN",73.2,"TOWER",36.1309444444,-85.4575833333
41791,"Verizon","884 OLD HARRIMAN HIGHWAY","OLIVER SPRINGS","MORGAN","TN",122.8,"TOWER",36.02825,-84.3530277778
19102,"Verizon","7351 MAMIE LN","FAIRVIEW","WILLIAMSON","TN",90.8,"TOWER",35.9222777778,-87.1575
19103,"Verizon","261 SUTTON DRIVE","RAMER","MCNAIRY","TN",128.3,"TOWER",35.0744444444,-88.5480555556
19104,"Verizon","JOWERS ROAD","Olive Hill","HARDEMAN","TN",100.6,"TOWER",35.2663888889,-88.0515555556
19110,"Verizon","800' SE OF SOUTH END OF FAIRLANE DRIVE","WAYNESBORO","WAYNE","TN",126.5,"TOWER",35.3216388889,-87.7544722222
19111,"Verizon","50 Ridley Chapel Road","Reagan","HENDERSON","TN",100.6,"TOWER",35.5019722222,-88.3451388889
19112,"Verizon","1400 MURRAY SCHOOL RD","Selmer","MCNAIRY","TN",90.8,"TOWER",35.2089722222,-88.5811666667
19113,"Verizon","650 Morton Hill Rd.","BROWNSVILLE","HAYWOOD","TN",90.8,"TOWER",35.4686111111,-89.2811111111
19114,"Verizon","380 Old Powerhouse Road","Lawrenceburg","LAWRENCE","TN",90.8,"TOWER",35.2270277778,-87.3583611111
19115,"Verizon","594 Old Pinson Road","JACKSON","MADISON","TN",90.8,"TOWER",35.5320277778,-88.7695
19116,"Verizon","Godwin Lane","SAVANNAH","HARDIN","TN",90.8,"TOWER",35.2378611111,-88.1694722222
13951,"Verizon","4012 Dobbins Place","OAK GROVE","SUMNER","TN",90.8,"TOWER",36.5642222222,-86.3847222222
19117,"Verizon","1770 Hannis Road","Bolivar","HARDEMAN","TN",125.9,"TOWER",35.2006388889,-88.9750555556
19118,"Verizon","108 Vine Street","Hohenwald","LEWIS","TN",94.4,"TOWER",35.545,-87.5491666667
19119,"Verizon","Highway 100","Centerville","HICKMAN","TN",53.3,"TOWER",35.7906666667,-87.4583611111
13952,"Verizon","4495 William Woodard Road","SPRINGFIELD","ROBERTSON","TN",77.4,"TOWER",36.5326111111,-86.8723888889
13953,"Verizon","2150 Gamble Hollow Road","Cumberland Furnace","DICKSON","TN",110.6,"TOWER",36.2794166667,-87.3822777778
27650,"AT&T","403 BUNKER HILL ROAD","Pulaski","GILES","TN",96.3,"TOWER",35.1915277778,-86.8778611111
9132,"AT&T","12034 HIGHWAY 64","EADS","SHELBY","TN",88.1,"TOWER",35.2153611111,-89.6623055556
44176,"Verizon","3.8 MI NW of Manchester","MANCHESTER","COFFEE","TN",105.5,"TOWER",35.5173888889,-86.1441111111
44178,"Verizon","9.8 MI ENE","Woodbury","CANNON","TN",97.5,"TOWER",35.8625,-85.9702777778
44179,"Verizon","6500 McMinnville Ferry Rd","MCMINNVILLE","WARREN","TN",97.5,"TOWER",35.6297222222,-85.6516666667
27651,"AT&T","32900 Drivers Lane","Ardmore","GILES","TN",107,"TOWER",35.0252777778,-86.8766111111
19122,"Verizon","1000 COUNTY CORNER RD","Holladay","DECATUR","TN",91.4,"TOWER",35.8208333333,-88.1688888889
19123,"Verizon","(Rudolph) 707 JOE KING RD","RUDOLPH","HAYWOOD","TN",91,"GTOWER",35.6361111111,-89.2544444444
19124,"Verizon","2500 Mt. Gilad Road","UNION CROSS","HENDERSON","TN",108.5,"TOWER",35.7758888889,-88.4917222222
19125,"Verizon","2493 OLD BELLS HIGHWAY","Jackson","MADISON","TN",76.2,"TOWER",35.6609444444,-88.8799166667
19128,"Verizon","2.3 MI NNW","LINDEN","PERRY","TN",58.5,"TOWER",35.6409166667,-87.8564166667
27654,"AT&T","3492 Cowhorne Hollow Rd","Prospect","GILES","TN",61,"TOWER",35.0885833333,-87.1058055556
44181,"Verizon","162 Price's Switch Road","Sparta","WHITE","TN",121.3,"TOWER",35.9297777778,-85.4249722222
44183,"Verizon","398 Bradford Hill Rd","CARTHAGE","SMITH","TN",102.4,"TOWER",36.1947777778,-85.9827777778
44232,"Verizon","7351 MAMIE LN","FAIRVIEW","WILLIAMSON","TN",90.8,"TOWER",35.9222222222,-87.1575
13954,"Verizon","140 POND RD","Dickson","DICKSON","TN",60.3,"TOWER",36.0872777778,-87.4002777778
13955,"Verizon","(Christiana) 3696 Annelle Drive","Christiana","RUTHERFORD","TN",60.4,"LTOWER",35.7697222222,-86.3969444444
13957,"Verizon","2355-D Saulisbury Road","Watertown","WILSON","TN",110.6,"TOWER",36.1761666667,-86.1287222222
44233,"Verizon","DEAN HILL, CRANFORD HOLLOW, 6.4 MI. E. OF COLUMBIA","COLUMBIA","MAURY","TN",91.4,"TOWER",35.6297222222,-86.9233333333
13958,"Verizon","5470 Franklin Rd","Lebanon","WILSON","TN",50.6,"TOWER",36.1583888889,-86.3836111111
19109,"Verizon","154 OLD HIGHWAY 43","SUMMERTOWN","LAWRENCE","TN",126.2,"TOWER",35.42,-87.2775
19129,"Verizon","1056 Shawnette Road","COLLINWOOD","WAYNE","TN",88.4,"TOWER",35.1797777778,-87.72475
13959,"Verizon","1080 CAIRO BEND RD","Lebanon","WILSON","TN",93.8,"TOWER",36.2564444444,-86.41025
19108,"Verizon","Old Jackson Road","LEXINGTON","HENDERSON","TN",94.4,"TOWER",35.6484166667,-88.4372777778
13961,"Verizon","7351 MAMIE LN","FAIRVIEW","WILLIAMSON","TN",90.8,"TOWER",35.9222777778,-87.1575
9217,"AT&T","2730 HIGHWAY 19 EAST (77641)","RIPLEY","LAUDERDALE","TN",122.5,"GTOWER",35.7205555556,-89.4997222222
9218,"AT&T","1372 PHILLIPS ROAD","Alamo","CROCKETT","TN",127.7,"GTOWER",35.7860833333,-89.1633333333
9219,"AT&T","625 Needmore Road East","Halls","LAUDERDALE","TN",114.3,"GTOWER",35.8570555556,-89.473
9220,"AT&T","10162 R Stinson St","MILAN","GIBSON","TN",88.4,"LTOWER",35.8886111111,-88.7625833333
9221,"AT&T","6742 HIGHWAY 412 SOUTH","BELLS","CROCKETT","TN",122.8,"GTOWER",35.7244444444,-89.0597222222
9222,"AT&T","51-B JACKSON HIGHWAY","Medina","GIBSON","TN",95.4,"LTOWER",35.7940833333,-88.7861944444
9223,"AT&T","53B Tinsley Road","Gadsden","CROCKETT","TN",96.9,"GTOWER",35.7887222222,-88.9763611111
19130,"Verizon","Fisherman's Road","Savannah","HARDIN","TN",83.8,"TOWER",35.11675,-88.2549444444
19131,"Verizon","RT 1, BOX 156","BUCKSNORT","HICKMAN","TN",150.9,"TOWER",35.9292777778,-87.5888888889
19107,"Verizon","Highway 18","Grand Junction","FAYETTE","TN",125.5,"TOWER",35.0471111111,-89.19775
19132,"Verizon","1374 Ragsdale Lane","PULASKI","GILES","TN",108.5,"TOWER",35.2147777778,-87.0174166667
19133,"Verizon","7351 MAMIE LN","FAIRVIEW","WILLIAMSON","TN",90.8,"TOWER",35.9222777778,-87.1575
19134,"Verizon","261 SUTTON DRIVE","RAMER","MCNAIRY","TN",128.3,"TOWER",35.0744444444,-88.5480555556
19135,"Verizon","JOWERS ROAD","Olive Hill","HARDEMAN","TN",100.6,"TOWER",35.2663888889,-88.0515555556
9224,"AT&T","1995A HIGHWAY 51 SOUTH","COVINGTON","TIPTON","TN",99.4,"GTOWER",35.5363055556,-89.6805833333
30428,"AT&T","351 RED HILL ROAD","Dresden","WEAKLEY","TN",106.4,"TOWER",36.3019444444,-88.7111111111
30430,"AT&T","10465 HIGHWAY 22","HUNTINGDON","CARROLL","TN",156.1,"TOWER",35.968,-88.4174166667
9225,"AT&T","195 William Switch Road","Ripley","LAUDERDALE","TN",77.7,"MTOWER",35.708,-89.5581388889
9247,"AT&T","4567 BROWNSVILLE HIGHWAY","JACKSON","MADISON","TN",128,"TOWER",35.6098333333,-89.0151111111
9249,"AT&T","2000 CENTERPOINT DRIVE","MASON","FAYETTE","TN",150,"TOWER",35.3453888889,-89.5751111111
9252,"AT&T","2440 OLD JACKSON ROAD","SOMERVILLE","FAYETTE","TN",120.4,"TOWER",35.2677222222,-89.3136666667
19106,"Verizon","80 Old Enon Cane","Middleton","HARDEMAN","TN",96,"TOWER",35.0470555556,-88.9199166667
19105,"Verizon","2740 Highway 76","Moscow","FAYETTE","TN",99.1,"TOWER",35.0954722222,-89.3855555556
9256,"AT&T","55 HALE ROAD","Yuma","HENDERSON","TN",127.7,"TOWER",35.8114444444,-88.3935555556
9259,"AT&T","6680 HIGHWAY 19 WEST","Brownsville","HAYWOOD","TN",96.9,"TOWER",35.6497777778,-89.3558055556
9261,"AT&T","3802 MARTIN LANDING ROAD","Bath Springs","DECATUR","TN",126.5,"TOWER",35.4318611111,-88.0842777778
38826,"Verizon","Buffalo Mtn Site BUFFALO MOUNTAIN 3.5 MI SSE","JOHNSON CITY","WASHINGTON","TN",105.8,"TOWER",36.2686111111,-82.3388888889
13946,"Verizon","(Bellevue) 398-D Chimney Hill Road","Nashville","DAVIDSON","TN",92.6,"LTOWER",36.0722777778,-86.9122222222
13944,"Verizon","(Gallatin) 255 HIX LN","Gallatin","SUMNER","TN",90.8,"GTOWER",36.41325,-86.4346944444
13943,"Verizon","1160 PAYNE RD","Portland","SUMNER","TN",90.8,"TOWER",36.5758888889,-86.5566388889
13942,"Verizon","(Stones River) 3333 LEBANON RD","HERMITAGE","DAVIDSON","TN",35,"MTOWER",36.1870555556,-86.6280277778
13941,"Verizon","3801 Drake Road","SANGO","MONTGOMERY","TN",89.9,"TOWER",36.5194444444,-87.1847222222
9375,"AT&T","334 Riddle Street","Dayton","RHEA","TN",67.1,"LTOWER",35.4927777778,-85.0480555556
9376,"AT&T","2249 BANCROFT ROAD SW","MCDONALD","BRADLEY","TN",78.3,"LTOWER",35.1265277778,-85.0053611111
9823,"AT&T","2705 BIG SPRINGS ROAD (77685)","Medon","HARDEMAN","TN",124.4,"GTOWER",35.3995,-88.8592222222
9824,"AT&T","5302 ROBY ROAD (77696)","ENVILLE","CHESTER","TN",126.8,"GTOWER",35.4627222222,-88.3939722222
9825,"AT&T","30 DAN HEAD ROAD (77708)","POCAHONTAS","MCNAIRY","TN",123.1,"GTOWER",35.0724722222,-88.7323611111
9826,"AT&T","615 WHITEVILLE NEWCASTLE RD (77709)","Whiteville","HARDEMAN","TN",89.9,"LTOWER",35.312,-89.1578055556
9827,"AT&T","140 CERRO GORDO ROAD (86982)","OLIVEHILL","HARDIN","TN",100.6,"LTOWER",35.2663888889,-88.0515555556
9828,"AT&T","115 state RTe 22A South (109626)","Jacks Creek","CHESTER","TN",79.2,"LTOWER",35.4709166667,-88.5166666667
9829,"AT&T","261 SUTTON DRIVE (77691)","RAMER","MCNAIRY","TN",128.3,"GTOWER",35.0744444444,-88.5480555556
9830,"AT&T","535 Lake Hardeman Rd (115789)","Hickory Valley","HARDEMAN","TN",106.4,"GTOWER",35.1493333333,-89.1210555556
9831,"AT&T","7605 Hwy 57 (115811)","Saulsbury","HARDEMAN","TN",88.4,"LTOWER",35.0514166667,-89.0628333333
9377,"AT&T","1408 WEEKS DRIVE NORTHEAST","CLEVLAND","BRADLEY","TN",55.8,"LTOWER",35.1745833333,-84.8508333333
44231,"Verizon","1670 HWY 166 N","MOUNT PLEASANT","MAURY","TN",110.6,"TOWER",35.5634166667,-87.2616666667
44230,"Verizon",".85 MI N OF I-65 & SR 50 INTERCHANGE","Columbia","MAURY","TN",89.3,"TOWER",35.5309166667,-86.8958333333
13940,"Verizon","2001 CHEATHAM SPRINGS ROAD","EAGLEVILLE","RUTHERFORD","TN",90.8,"TOWER",35.7275555556,-86.6721388889
41788,"Verizon","ON SMITH KNOB ADJACENT TO SKYLINE DRIVE","ONEIDA","SCOTT","TN",58.8,"TOWER",36.5031944444,-84.5506388889
22742,"AT&T","1850 WEST GRAB CREEK ROAD","DICKSON","DICKSON","TN",151.2,"TOWER",36.0155555556,-87.3816666667
22740,"AT&T","147B PARKS ROAD","Portland","SUMNER","TN",124.1,"TOWER",36.6150277778,-86.5663333333
22739,"AT&T","6351 CRADDOCK LANE","Lascassas","RUTHERFORD","TN",125.6,"TOWER",35.9185833333,-86.2533611111
13939,"Verizon","3052 OLD MURFREESBORO ROAD","COLLEGE GROVE","WILLIAMSON","TN",127.1,"TOWER",35.8552777778,-86.6486111111
13938,"Verizon","7351 MAMIE LN","FAIRVIEW","WILLIAMSON","TN",90.8,"TOWER",35.9222777778,-87.1575
7887,"Verizon","(Mountain City Relo) 1.3 miles off Pinecrest Road","Mountain City","JOHNSON","TN",79.2,"TOWER",36.4781666667,-81.7816666667
9816,"AT&T","4904 Hwy 22 South (106747)","Michie","MCNAIRY","TN",55.2,"LTOWER",35.0611111111,-88.4221666667
9402,"AT&T","14644 Old Dayton Pike (63410)","Sale Creek","HAMILTON","TN",78,"LTOWER",35.3694722222,-85.1106388889
9401,"AT&T","65 FREDONIA ROAD (63372)","DUNLAP","SEQUATCHIE","TN",88.4,"GTOWER",35.3967777778,-85.3993333333
9400,"AT&T","3128 South Pittsburg Mountain Road (63369)","SOUTH PITTSBURG","MARION","TN",85,"GTOWER",35.0365,-85.7399722222
7892,"Verizon","(Mountain City Relo) 1.3 miles off Pinecrest Road","Mountain City","JOHNSON","TN",79.2,"TOWER",36.4781666667,-81.7816666667
13962,"Verizon","3052 OLD MURFREESBORO ROAD","COLLEGE GROVE","WILLIAMSON","TN",127.1,"TOWER",35.8552777778,-86.6486111111
9399,"AT&T","614A FIRETOWER ROAD (63366)","OOLTEWAH","HAMILTON","TN",64.9,"LTOWER",35.1500555556,-85.0233888889
13963,"Verizon","2001 CHEATHAM SPRINGS ROAD","EAGLEVILLE","RUTHERFORD","TN",90.8,"TOWER",35.7275555556,-86.6721388889
43771,"Verizon","FREDONIA ROAD","DUNLAP","SEQUATCHIE","TN",88.4,"TOWER",35.3967777778,-85.3993333333
13964,"Verizon","3801 Drake Road","SANGO","MONTGOMERY","TN",89.9,"TOWER",36.5194444444,-87.1847222222
27677,"AT&T","248 Iron Gap Rd","ROWE GAP","FRANKLIN","TN",60.7,"TOWER",35.1025,-86.1227777778
27676,"AT&T","168 Bunker Hill Rd","Shelbyville","BEDFORD","TN",46.3,"TOWER",35.6792777778,-86.6009444444
27675,"AT&T","2668 WINCHESTER HIGHWAY","FLINTVILLE","LINCOLN","TN",110.6,"TOWER",35.0950555556,-86.4036666667
27673,"AT&T","32900 DRIVERS LANE","ARDMORE","GILES","TN",107,"TOWER",35.0252777778,-86.8766111111
9378,"AT&T","3310 CROWN COLONY DRIVE NORTHWEST","Cleveland","BRADLEY","TN",82.3,"LTOWER",35.2008055556,-84.8827777778
13965,"Verizon","(Stones River) 3333 LEBANON RD","HERMITAGE","DAVIDSON","TN",35,"MTOWER",36.1870555556,-86.6280277778
9379,"AT&T","1801 YOUNG ROAD","CLEVELAND","BRADLEY","TN",58.5,"LTOWER",35.1305555556,-84.862
